,Age,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn,Gender_Female,Gender_Male,Location_Chicago,Location_Houston,Location_Los Angeles,Location_Miami,Location_New York
26846,68,15,30.36,379,1,0,1,0,1,0,0,0
26847,53,20,66.19,254,1,1,0,0,0,0,1,0
26848,52,17,88.92,197,0,1,0,0,1,0,0,0
26849,39,1,60.55,350,1,0,1,0,1,0,0,0
26850,28,13,93.95,65,1,0,1,0,0,1,0,0
26851,24,19,84.04,179,1,0,1,0,0,0,0,1
26852,57,24,34.46,440,0,0,1,0,0,0,1,0
26853,47,19,78.76,396,1,0,1,0,0,0,0,1
26854,35,23,68.51,242,1,0,1,0,0,0,0,1
26855,68,18,98.53,313,1,0,1,1,0,0,0,0
26856,45,7,56.72,70,1,1,0,0,0,0,0,1
26857,48,6,75.63,385,1,0,1,0,0,1,0,0
26858,37,15,93.98,490,1,0,1,0,0,0,1,0
26859,31,3,63.4,69,1,0,1,0,0,0,0,1
26860,23,23,66.08,196,0,1,0,0,0,1,0,0
26861,34,5,66.46,308,0,1,0,0,0,1,0,0
26862,50,18,35.87,233,1,1,0,0,0,0,1,0
26863,63,16,45.88,392,1,1,0,0,0,1,0,0
26864,37,12,83.42,81,1,1,0,0,0,1,0,0
26865,34,1,88.22,162,1,1,0,0,0,0,1,0
26866,45,24,55.74,107,0,0,1,0,0,0,0,1
26867,56,24,52.9,131,0,1,0,0,0,1,0,0
26868,60,1,76.74,64,0,0,1,0,0,0,1,0
26869,65,21,58.14,467,1,0,1,0,1,0,0,0
26870,63,13,55.47,209,0,1,0,0,0,1,0,0
26871,47,15,33.13,235,0,0,1,0,0,0,1,0
26872,42,13,33.23,204,0,0,1,0,0,0,0,1
26873,43,13,33.09,128,0,1,0,0,0,1,0,0
26874,57,12,41.16,310,0,1,0,0,0,1,0,0
26875,25,4,92.21,239,0,1,0,1,0,0,0,0
26876,27,18,65.34,231,1,1,0,1,0,0,0,0
26877,63,5,46.06,409,0,1,0,0,0,1,0,0
26878,19,7,35.91,419,1,1,0,1,0,0,0,0
26879,64,22,30.45,395,1,1,0,0,0,0,0,1
26880,54,13,32.4,447,0,0,1,0,0,0,1,0
26881,42,19,89.24,455,0,1,0,0,0,1,0,0
26882,31,9,87.34,165,1,1,0,0,0,1,0,0
26883,66,20,38.89,408,1,1,0,1,0,0,0,0
26884,37,5,54.93,261,0,0,1,0,0,0,0,1
26885,18,8,96.68,266,0,1,0,0,0,1,0,0
26886,47,10,43.07,425,1,0,1,0,0,0,1,0
26887,46,18,56.77,108,0,1,0,0,0,0,0,1
26888,51,12,35.86,121,0,1,0,1,0,0,0,0
26889,53,1,97.26,239,0,1,0,1,0,0,0,0
26890,50,3,46.93,178,1,0,1,0,1,0,0,0
26891,67,3,58.81,384,0,0,1,0,0,1,0,0
26892,33,15,77.23,428,0,0,1,0,0,1,0,0
26893,53,20,85.28,207,0,0,1,1,0,0,0,0
26894,20,8,40.95,441,1,0,1,0,0,0,0,1
26895,38,9,81.48,212,0,0,1,1,0,0,0,0
26896,39,5,51.28,66,1,0,1,0,0,0,1,0
26897,65,18,80.9,412,1,1,0,0,0,1,0,0
26898,26,18,37.9,238,0,0,1,0,0,0,1,0
26899,66,16,65.64,226,1,0,1,0,1,0,0,0
26900,68,11,36.05,404,1,1,0,1,0,0,0,0
26901,70,6,59.04,157,0,0,1,0,1,0,0,0
26902,64,10,93.65,279,0,1,0,0,1,0,0,0
26903,56,22,55.75,447,0,1,0,0,1,0,0,0
26904,65,5,43.83,239,1,1,0,0,1,0,0,0
26905,38,11,83.05,250,0,1,0,1,0,0,0,0
26906,70,20,37.83,457,0,0,1,0,0,1,0,0
26907,40,5,83.08,142,1,0,1,0,0,1,0,0
26908,40,22,46.15,472,1,1,0,0,0,0,0,1
26909,29,2,52.54,237,1,0,1,1,0,0,0,0
26910,66,24,75.74,362,0,1,0,0,0,0,0,1
26911,63,4,88.71,136,1,1,0,0,0,0,1,0
26912,38,11,72.23,362,1,0,1,0,0,0,0,1
26913,20,10,58.58,221,0,1,0,0,0,0,1,0
26914,44,10,63.32,138,1,0,1,1,0,0,0,0
26915,31,20,61.36,310,0,1,0,1,0,0,0,0
26916,33,20,91.47,365,1,0,1,1,0,0,0,0
26917,58,4,50.82,388,0,1,0,0,1,0,0,0
26918,50,17,70.94,332,1,1,0,1,0,0,0,0
26919,36,3,55.4,490,0,0,1,0,1,0,0,0
26920,20,10,87.84,221,1,0,1,0,1,0,0,0
26921,30,13,83.54,360,0,1,0,0,0,0,0,1
26922,70,18,91.47,252,0,0,1,0,0,0,1,0
26923,31,22,50.44,406,0,1,0,0,1,0,0,0
26924,63,7,95.53,444,1,1,0,0,0,0,1,0
26925,59,2,79.12,451,1,1,0,0,1,0,0,0
26926,21,1,98.84,281,1,0,1,1,0,0,0,0
26927,33,8,32.19,83,1,0,1,1,0,0,0,0
26928,36,6,88.53,210,1,1,0,1,0,0,0,0
26929,48,13,82.67,369,0,1,0,0,0,0,1,0
26930,23,24,63.79,324,1,1,0,0,0,1,0,0
26931,18,22,45.63,478,0,1,0,0,0,0,1,0
26932,57,8,56.34,56,0,1,0,1,0,0,0,0
26933,30,19,91.08,78,0,1,0,0,1,0,0,0
26934,24,11,85.86,117,0,0,1,0,1,0,0,0
26935,35,23,56.02,67,0,0,1,1,0,0,0,0
26936,63,21,44.68,281,0,0,1,1,0,0,0,0
26937,56,14,89.82,439,0,1,0,0,1,0,0,0
26938,44,11,45.71,54,0,0,1,0,1,0,0,0
26939,49,8,83.72,201,1,1,0,0,0,1,0,0
26940,55,3,60.03,416,0,0,1,0,1,0,0,0
26941,46,20,67.77,88,0,1,0,0,1,0,0,0
26942,39,11,30.34,463,1,1,0,0,0,0,0,1
26943,65,8,35.53,381,1,1,0,0,0,0,0,1
26944,46,3,32.32,279,0,0,1,0,0,1,0,0
26945,48,14,85.73,487,0,0,1,0,0,0,0,1
26946,55,8,64.12,446,0,1,0,0,0,0,1,0
26947,46,17,80.54,84,0,0,1,0,0,0,0,1
26948,70,10,84.44,499,0,1,0,0,1,0,0,0
26949,21,18,62.64,125,1,0,1,0,0,1,0,0
26950,21,11,70.33,411,0,0,1,0,0,0,1,0
26951,61,20,39.28,472,1,0,1,0,0,0,1,0
26952,66,11,56.39,334,1,0,1,1,0,0,0,0
26953,57,22,60.38,443,1,1,0,0,0,1,0,0
26954,44,2,51.66,89,1,0,1,0,0,0,0,1
26955,36,17,63.69,104,1,1,0,0,0,0,1,0
26956,26,19,43.32,308,0,0,1,1,0,0,0,0
26957,55,15,32.64,145,0,0,1,0,0,0,1,0
26958,59,22,50.29,364,1,1,0,0,0,0,1,0
26959,19,17,53.91,409,1,1,0,0,0,1,0,0
26960,35,12,58.55,128,1,1,0,0,1,0,0,0
26961,49,17,41.0,441,0,0,1,0,0,0,1,0
26962,69,17,60.56,272,0,1,0,0,1,0,0,0
26963,45,19,74.87,337,1,1,0,0,0,0,0,1
26964,42,22,67.12,150,1,0,1,0,0,1,0,0
26965,52,7,79.2,337,0,0,1,0,0,0,1,0
26966,20,23,51.21,256,0,0,1,0,0,0,0,1
26967,36,19,30.21,100,0,1,0,0,0,0,1,0
26968,19,15,69.01,263,1,1,0,0,0,0,0,1
26969,54,14,77.39,360,0,1,0,0,0,1,0,0
26970,30,6,98.41,493,0,0,1,1,0,0,0,0
26971,61,4,88.3,364,1,0,1,0,0,1,0,0
26972,19,11,42.78,231,1,0,1,0,1,0,0,0
26973,38,21,81.61,211,1,1,0,0,0,0,0,1
26974,40,8,98.98,143,1,1,0,0,0,0,0,1
26975,29,18,62.66,277,1,0,1,0,1,0,0,0
26976,57,19,98.83,177,1,1,0,0,0,0,1,0
26977,70,23,95.89,409,1,0,1,0,0,0,0,1
26978,38,7,63.64,302,0,0,1,1,0,0,0,0
26979,39,11,33.62,69,0,0,1,0,0,0,1,0
26980,70,16,45.57,348,0,0,1,0,1,0,0,0
26981,53,17,52.16,118,1,0,1,0,0,0,0,1
26982,69,9,32.76,209,1,1,0,1,0,0,0,0
26983,54,3,71.04,216,0,1,0,0,0,1,0,0
26984,21,3,98.31,296,1,1,0,1,0,0,0,0
26985,24,18,41.03,321,1,0,1,0,0,0,0,1
26986,20,20,65.32,343,1,1,0,0,0,0,1,0
26987,54,19,94.7,182,1,0,1,0,0,0,1,0
26988,44,24,37.82,462,0,0,1,0,0,0,0,1
26989,24,10,37.71,491,1,1,0,1,0,0,0,0
26990,27,10,79.99,96,0,1,0,0,1,0,0,0
26991,69,4,66.72,220,0,0,1,0,0,0,0,1
26992,33,22,81.32,445,0,1,0,0,0,0,1,0
26993,27,24,86.86,252,0,1,0,0,1,0,0,0
26994,62,14,53.39,373,1,0,1,0,1,0,0,0
26995,60,10,73.97,86,1,1,0,0,0,0,0,1
26996,57,14,62.22,431,0,1,0,0,0,0,0,1
26997,57,16,86.14,270,0,1,0,0,0,1,0,0
26998,58,4,98.47,242,1,1,0,0,0,0,0,1
26999,37,1,86.57,491,1,1,0,0,0,0,1,0
27000,60,19,89.39,361,0,0,1,1,0,0,0,0
27001,69,21,64.09,246,0,0,1,0,0,1,0,0
27002,28,24,54.21,59,0,0,1,0,0,0,0,1
27003,19,15,30.73,351,0,0,1,0,0,0,0,1
27004,22,4,63.14,230,1,0,1,0,0,0,0,1
27005,51,8,33.27,379,0,1,0,1,0,0,0,0
27006,37,22,86.09,157,1,0,1,0,1,0,0,0
27007,67,12,37.97,355,1,1,0,0,0,0,0,1
27008,40,22,90.99,307,0,0,1,0,0,1,0,0
27009,64,24,93.94,308,1,1,0,1,0,0,0,0
27010,63,22,55.21,249,1,1,0,0,1,0,0,0
27011,22,18,52.87,83,0,0,1,0,1,0,0,0
27012,29,12,69.71,246,0,0,1,0,0,0,1,0
27013,69,3,45.54,381,1,0,1,1,0,0,0,0
27014,40,23,30.67,92,0,0,1,0,0,0,1,0
27015,38,6,91.36,464,1,0,1,0,0,0,1,0
27016,29,10,73.7,381,0,1,0,0,0,0,0,1
27017,43,24,42.35,473,1,1,0,0,0,1,0,0
27018,28,1,44.34,441,0,1,0,0,0,1,0,0
27019,28,13,96.81,250,1,0,1,0,0,0,1,0
27020,34,15,65.04,327,1,0,1,0,0,0,0,1
27021,38,1,53.06,325,1,1,0,0,0,1,0,0
27022,50,24,70.65,500,0,0,1,0,0,0,1,0
27023,64,4,62.84,159,0,1,0,0,0,0,1,0
27024,33,17,67.54,274,0,0,1,0,0,1,0,0
27025,66,22,64.44,291,0,0,1,0,0,1,0,0
27026,55,9,55.66,200,1,0,1,0,0,0,0,1
27027,61,13,54.56,179,1,1,0,0,1,0,0,0
27028,66,21,76.39,160,0,1,0,0,1,0,0,0
27029,24,17,31.98,83,0,1,0,0,0,0,0,1
27030,63,13,34.79,163,1,0,1,0,0,0,1,0
27031,68,15,56.48,110,0,0,1,0,0,1,0,0
27032,64,21,58.75,407,1,0,1,0,0,1,0,0
27033,53,13,73.88,345,1,0,1,0,0,1,0,0
27034,48,24,44.78,115,0,0,1,0,0,0,1,0
27035,47,13,77.21,244,0,0,1,0,1,0,0,0
27036,18,6,43.31,421,0,0,1,0,0,0,1,0
27037,42,5,75.26,233,0,0,1,0,0,0,0,1
27038,61,7,63.94,346,0,0,1,1,0,0,0,0
27039,28,12,98.32,475,1,0,1,0,0,1,0,0
27040,22,11,73.74,341,0,0,1,0,0,0,0,1
27041,52,18,60.46,495,1,1,0,0,0,0,0,1
27042,21,15,66.49,351,1,1,0,0,0,0,1,0
27043,20,21,76.16,380,1,1,0,1,0,0,0,0
27044,31,18,77.68,89,0,1,0,0,0,0,0,1
27045,64,20,96.58,335,1,0,1,0,0,1,0,0
27046,29,11,68.82,467,0,0,1,0,0,0,1,0
27047,65,20,30.12,498,1,1,0,0,1,0,0,0
27048,30,1,84.03,338,1,0,1,0,1,0,0,0
27049,41,8,77.41,81,0,1,0,0,0,0,0,1
27050,37,21,41.55,484,0,1,0,0,1,0,0,0
27051,22,12,37.88,139,0,0,1,0,0,1,0,0
27052,68,16,40.98,380,0,1,0,0,0,1,0,0
27053,48,22,95.92,450,0,0,1,1,0,0,0,0
27054,31,20,92.65,134,1,1,0,0,0,0,1,0
27055,70,12,32.91,285,1,0,1,1,0,0,0,0
27056,44,8,91.93,132,0,0,1,0,0,0,0,1
27057,38,4,69.11,448,0,1,0,0,0,1,0,0
27058,50,21,73.32,230,0,0,1,0,0,1,0,0
27059,62,13,77.53,229,0,0,1,0,0,1,0,0
27060,28,17,67.91,131,1,1,0,0,0,1,0,0
27061,57,24,83.99,303,1,1,0,0,0,0,1,0
27062,41,18,68.88,122,1,1,0,0,0,1,0,0
27063,27,6,31.27,315,1,0,1,0,0,0,1,0
27064,23,13,89.76,448,0,0,1,0,0,0,1,0
27065,39,7,49.83,475,0,0,1,0,1,0,0,0
27066,40,12,90.63,66,1,0,1,1,0,0,0,0
27067,18,13,50.67,117,0,1,0,1,0,0,0,0
27068,39,5,90.69,171,0,1,0,0,0,0,0,1
27069,19,20,58.18,196,0,0,1,0,1,0,0,0
27070,30,21,58.15,214,0,1,0,0,0,1,0,0
27071,66,3,43.12,425,1,1,0,0,1,0,0,0
27072,37,5,41.17,324,0,0,1,0,0,0,1,0
27073,57,3,42.02,197,1,0,1,0,1,0,0,0
27074,32,2,86.4,498,1,0,1,0,0,0,0,1
27075,58,23,71.26,437,1,1,0,0,0,1,0,0
27076,38,24,42.32,217,1,0,1,1,0,0,0,0
27077,70,2,84.63,76,1,0,1,0,0,0,1,0
27078,23,4,49.45,490,1,1,0,1,0,0,0,0
27079,70,23,37.2,433,0,1,0,0,0,0,1,0
27080,23,14,68.25,416,1,1,0,0,0,0,1,0
27081,18,11,58.94,171,1,1,0,0,0,0,1,0
27082,42,5,65.57,115,1,1,0,1,0,0,0,0
27083,50,18,92.48,345,1,1,0,0,1,0,0,0
27084,23,17,95.63,111,0,0,1,0,0,0,1,0
27085,58,22,77.71,413,0,0,1,0,0,1,0,0
27086,59,16,66.01,249,0,0,1,1,0,0,0,0
27087,27,3,50.75,360,1,1,0,0,0,1,0,0
27088,21,1,71.96,372,0,0,1,0,0,1,0,0
27089,41,9,70.79,443,1,0,1,0,0,0,1,0
27090,38,10,95.78,435,1,1,0,0,0,0,1,0
27091,40,17,60.64,325,0,1,0,0,1,0,0,0
27092,38,3,30.6,422,1,0,1,1,0,0,0,0
27093,25,3,37.13,430,1,1,0,0,0,1,0,0
27094,22,5,62.35,235,0,0,1,0,0,1,0,0
27095,62,13,90.16,359,1,0,1,0,0,0,0,1
27096,24,6,90.44,452,0,0,1,0,0,0,0,1
27097,59,1,54.86,433,0,1,0,1,0,0,0,0
27098,39,17,45.11,232,0,0,1,0,1,0,0,0
27099,20,4,91.56,453,1,0,1,0,0,0,0,1
27100,59,20,90.08,313,0,0,1,0,0,0,0,1
27101,64,20,89.03,53,0,0,1,0,0,1,0,0
27102,34,11,63.35,357,1,1,0,0,0,1,0,0
27103,31,13,95.61,427,0,1,0,1,0,0,0,0
27104,39,17,86.35,469,0,1,0,0,0,1,0,0
27105,56,5,92.99,455,0,0,1,0,1,0,0,0
27106,20,5,89.7,221,1,1,0,0,0,0,1,0
27107,23,20,51.17,332,0,1,0,0,0,0,1,0
27108,57,5,81.41,399,1,1,0,0,0,0,1,0
27109,30,18,89.07,470,1,1,0,1,0,0,0,0
27110,44,7,50.18,236,1,0,1,0,0,1,0,0
27111,52,20,33.34,288,0,0,1,0,0,1,0,0
27112,61,18,77.28,255,0,0,1,0,0,0,0,1
27113,63,6,46.72,258,1,1,0,0,0,0,0,1
27114,33,18,60.98,236,1,1,0,1,0,0,0,0
27115,61,1,71.7,150,1,1,0,0,0,0,1,0
27116,29,21,66.26,412,0,1,0,0,0,1,0,0
27117,31,14,74.16,224,1,0,1,0,0,0,0,1
27118,66,8,58.77,344,0,0,1,0,0,0,0,1
27119,63,19,43.41,450,1,0,1,0,1,0,0,0
27120,24,2,57.03,425,0,0,1,0,0,0,0,1
27121,44,24,88.74,339,0,1,0,0,0,1,0,0
27122,19,12,34.43,256,0,1,0,0,0,1,0,0
27123,21,5,44.68,199,1,0,1,0,0,0,1,0
27124,31,6,37.01,51,1,1,0,0,0,0,1,0
27125,69,21,81.28,288,0,1,0,0,0,1,0,0
27126,28,16,59.37,177,0,1,0,0,0,0,0,1
27127,64,18,34.18,57,0,1,0,0,1,0,0,0
27128,38,9,92.52,146,1,1,0,0,0,0,1,0
27129,36,10,52.72,139,1,0,1,0,0,0,1,0
27130,33,12,36.4,153,1,0,1,0,0,0,0,1
27131,59,6,79.1,108,0,1,0,0,0,0,0,1
27132,40,7,90.1,154,1,0,1,1,0,0,0,0
27133,26,22,96.7,467,1,1,0,0,0,0,1,0
27134,36,14,94.71,450,0,0,1,0,1,0,0,0
27135,35,10,66.6,363,0,0,1,0,0,1,0,0
27136,65,12,71.93,318,1,0,1,1,0,0,0,0
27137,29,8,52.1,378,0,0,1,0,1,0,0,0
27138,27,18,62.32,392,0,0,1,0,0,0,1,0
27139,29,7,99.37,426,1,0,1,1,0,0,0,0
27140,59,1,41.72,228,1,1,0,0,1,0,0,0
27141,49,10,88.0,79,1,1,0,0,0,0,1,0
27142,32,12,35.01,273,0,1,0,0,0,0,0,1
27143,25,3,50.75,263,1,1,0,0,0,0,1,0
27144,34,4,57.02,367,0,1,0,0,1,0,0,0
27145,47,14,89.61,387,1,1,0,0,0,1,0,0
27146,66,5,74.41,163,0,1,0,0,1,0,0,0
27147,27,8,68.79,295,1,0,1,0,0,1,0,0
27148,65,18,88.89,286,1,1,0,0,1,0,0,0
27149,27,8,33.56,219,0,1,0,0,0,0,0,1
27150,30,9,30.74,211,1,0,1,0,0,0,0,1
27151,38,8,31.8,91,1,0,1,0,1,0,0,0
27152,20,8,45.77,281,0,0,1,0,0,0,0,1
27153,33,1,31.17,225,1,1,0,0,1,0,0,0
27154,37,2,32.52,375,1,1,0,0,0,1,0,0
27155,43,12,51.31,260,1,0,1,0,0,0,1,0
27156,27,16,69.46,91,1,0,1,0,1,0,0,0
27157,56,5,89.09,51,0,1,0,1,0,0,0,0
27158,57,7,45.66,454,0,1,0,1,0,0,0,0
27159,33,24,54.02,121,0,1,0,0,0,1,0,0
27160,28,14,30.01,452,1,0,1,0,0,0,1,0
27161,63,4,32.25,476,0,1,0,1,0,0,0,0
27162,49,13,84.24,80,0,0,1,0,0,0,0,1
27163,67,6,79.68,302,1,0,1,0,0,0,0,1
27164,39,3,68.97,332,1,1,0,0,1,0,0,0
27165,68,8,87.52,481,0,0,1,0,0,0,1,0
27166,26,11,49.62,381,1,1,0,0,0,1,0,0
27167,55,13,45.45,289,1,0,1,1,0,0,0,0
27168,23,13,49.94,478,1,0,1,0,1,0,0,0
27169,50,3,45.35,235,1,0,1,0,0,1,0,0
27170,24,15,53.29,163,0,1,0,0,0,0,1,0
27171,21,3,87.07,56,0,0,1,0,0,1,0,0
27172,62,1,56.56,488,0,1,0,0,1,0,0,0
27173,35,2,55.92,191,0,0,1,0,0,1,0,0
27174,44,23,82.94,343,1,1,0,0,0,0,0,1
27175,40,9,97.11,294,0,1,0,0,0,0,1,0
27176,69,15,34.25,313,1,1,0,0,0,0,0,1
27177,53,10,74.67,332,0,1,0,1,0,0,0,0
27178,47,15,89.81,169,1,0,1,0,0,0,1,0
27179,32,12,37.93,378,1,0,1,1,0,0,0,0
27180,52,9,48.89,246,0,1,0,0,0,1,0,0
27181,19,14,54.7,286,1,1,0,1,0,0,0,0
27182,19,1,61.15,365,1,0,1,0,0,1,0,0
27183,27,15,38.4,364,1,1,0,0,1,0,0,0
27184,22,10,43.7,417,0,1,0,0,0,0,0,1
27185,62,13,96.62,343,1,1,0,1,0,0,0,0
27186,42,15,45.25,146,1,1,0,0,0,0,0,1
27187,68,15,33.12,135,0,0,1,0,0,0,0,1
27188,24,14,45.36,83,0,1,0,0,0,1,0,0
27189,53,10,97.31,232,0,1,0,0,0,1,0,0
27190,45,3,52.63,314,1,1,0,1,0,0,0,0
27191,70,8,45.25,176,0,1,0,0,1,0,0,0
27192,36,12,40.69,314,0,0,1,0,1,0,0,0
27193,21,20,64.3,308,1,1,0,0,0,1,0,0
27194,50,24,91.22,224,0,0,1,0,1,0,0,0
27195,40,18,40.82,248,1,1,0,1,0,0,0,0
27196,52,6,97.9,188,1,1,0,0,1,0,0,0
27197,45,12,43.66,233,0,0,1,0,0,0,1,0
27198,55,1,41.61,266,0,1,0,0,0,1,0,0
27199,48,17,86.87,353,1,1,0,0,1,0,0,0
27200,37,24,82.75,275,0,0,1,0,0,0,1,0
27201,40,23,31.75,183,0,0,1,1,0,0,0,0
27202,44,22,49.44,415,0,0,1,0,0,0,1,0
27203,46,11,49.22,101,0,1,0,0,0,1,0,0
27204,66,7,42.72,241,0,0,1,1,0,0,0,0
27205,34,24,65.1,66,1,0,1,0,1,0,0,0
27206,62,5,94.18,302,1,1,0,0,0,0,0,1
27207,54,17,35.92,135,1,1,0,0,0,1,0,0
27208,64,21,67.7,101,1,0,1,0,0,0,1,0
27209,36,1,91.78,296,1,1,0,0,0,0,0,1
27210,48,8,52.39,367,1,1,0,0,0,1,0,0
27211,35,24,41.48,268,1,1,0,0,1,0,0,0
27212,70,18,95.49,297,1,0,1,0,0,0,1,0
27213,21,23,55.66,305,0,1,0,0,1,0,0,0
27214,35,2,45.71,354,0,1,0,1,0,0,0,0
27215,32,3,78.84,244,1,0,1,0,0,0,0,1
27216,24,16,35.52,351,0,0,1,0,1,0,0,0
27217,34,15,71.88,230,0,0,1,0,0,0,0,1
27218,32,9,69.94,183,1,1,0,0,0,0,0,1
27219,55,10,90.92,321,0,0,1,0,0,1,0,0
27220,44,18,88.38,165,0,1,0,0,0,0,0,1
27221,55,2,66.92,138,1,1,0,0,1,0,0,0
27222,20,14,53.79,496,0,1,0,1,0,0,0,0
27223,22,9,90.43,443,0,1,0,0,0,0,1,0
27224,26,20,47.23,483,0,0,1,0,1,0,0,0
27225,42,22,88.35,145,1,1,0,0,1,0,0,0
27226,35,14,87.16,439,0,0,1,1,0,0,0,0
27227,25,18,76.57,441,1,1,0,0,0,1,0,0
27228,36,21,98.5,289,1,0,1,0,0,0,1,0
27229,46,16,57.28,462,0,1,0,0,0,0,1,0
27230,57,16,85.5,494,0,0,1,0,1,0,0,0
27231,44,5,99.16,441,1,0,1,1,0,0,0,0
27232,66,8,37.1,113,1,1,0,0,0,0,1,0
27233,19,22,72.03,399,1,0,1,0,0,0,1,0
27234,19,12,55.9,229,0,0,1,1,0,0,0,0
27235,18,9,98.01,413,0,1,0,0,1,0,0,0
27236,54,6,40.97,222,1,1,0,1,0,0,0,0
27237,60,8,53.72,182,1,0,1,0,0,0,0,1
27238,40,3,56.22,64,1,0,1,0,0,0,0,1
27239,41,1,88.28,412,1,1,0,0,0,0,0,1
27240,57,21,60.97,446,0,0,1,0,0,1,0,0
27241,60,9,72.34,52,0,1,0,0,0,0,0,1
27242,51,4,72.13,496,1,0,1,1,0,0,0,0
27243,49,10,35.57,229,0,0,1,0,0,0,0,1
27244,48,11,61.18,206,1,1,0,0,0,1,0,0
27245,23,23,47.75,246,0,0,1,0,1,0,0,0
27246,34,16,97.98,76,0,0,1,0,0,0,0,1
27247,65,10,91.77,266,1,0,1,0,0,0,0,1
27248,62,13,39.63,291,0,1,0,0,0,0,1,0
27249,26,21,45.4,275,1,0,1,1,0,0,0,0
27250,63,7,52.27,301,1,0,1,0,0,0,1,0
27251,18,8,41.41,131,0,1,0,1,0,0,0,0
27252,68,20,46.21,282,0,1,0,1,0,0,0,0
27253,59,1,60.75,314,1,0,1,0,0,1,0,0
27254,63,10,57.81,101,1,0,1,0,1,0,0,0
27255,27,15,39.25,76,0,1,0,1,0,0,0,0
27256,53,14,33.47,374,1,1,0,0,0,0,1,0
27257,33,5,35.49,72,1,0,1,0,0,0,0,1
27258,53,3,31.52,342,0,1,0,0,1,0,0,0
27259,64,5,86.98,191,0,1,0,0,0,1,0,0
27260,26,19,79.99,407,0,0,1,0,0,0,0,1
27261,43,13,33.92,354,0,1,0,0,0,1,0,0
27262,52,14,44.82,189,0,1,0,1,0,0,0,0
27263,48,5,75.61,318,0,1,0,0,1,0,0,0
27264,62,5,85.55,158,1,1,0,0,0,1,0,0
27265,59,2,38.46,190,1,0,1,0,0,0,1,0
27266,51,16,56.56,101,1,0,1,1,0,0,0,0
27267,20,7,83.28,463,0,1,0,0,0,0,1,0
27268,41,15,47.22,428,0,0,1,0,0,0,1,0
27269,39,3,33.33,88,0,0,1,0,0,1,0,0
27270,69,15,30.98,243,1,0,1,0,0,1,0,0
27271,60,19,99.77,414,0,0,1,0,1,0,0,0
27272,52,13,82.41,213,1,1,0,1,0,0,0,0
27273,29,17,76.63,69,0,1,0,1,0,0,0,0
27274,63,22,65.12,331,0,1,0,0,0,0,0,1
27275,62,19,63.12,97,0,0,1,1,0,0,0,0
27276,30,3,53.69,479,1,1,0,0,1,0,0,0
27277,57,6,43.5,373,0,1,0,1,0,0,0,0
27278,49,4,64.22,414,0,0,1,1,0,0,0,0
27279,70,22,59.66,55,1,0,1,0,1,0,0,0
27280,22,21,76.58,434,1,1,0,0,0,1,0,0
27281,30,12,65.76,301,1,1,0,0,1,0,0,0
27282,60,2,49.66,183,0,1,0,1,0,0,0,0
27283,33,24,71.46,456,0,0,1,0,1,0,0,0
27284,19,2,54.56,377,0,0,1,1,0,0,0,0
27285,30,4,85.34,383,0,1,0,1,0,0,0,0
27286,33,20,47.54,331,0,1,0,0,0,0,1,0
27287,31,11,46.92,57,1,0,1,0,0,0,1,0
27288,31,23,92.05,417,1,0,1,0,0,0,1,0
27289,37,5,71.28,407,1,1,0,0,1,0,0,0
27290,56,21,77.11,93,1,1,0,0,0,1,0,0
27291,57,23,49.61,50,1,0,1,0,0,1,0,0
27292,67,13,94.53,417,0,0,1,0,1,0,0,0
27293,55,20,99.71,494,0,1,0,0,0,1,0,0
27294,36,23,96.74,478,1,1,0,1,0,0,0,0
27295,39,2,93.19,98,1,1,0,0,1,0,0,0
27296,35,16,73.85,148,0,0,1,0,0,0,1,0
27297,64,16,97.06,384,1,1,0,0,0,0,1,0
27298,18,14,37.62,397,1,1,0,0,0,0,1,0
27299,24,2,84.26,165,1,0,1,1,0,0,0,0
27300,42,9,39.21,409,0,1,0,0,1,0,0,0
27301,55,8,95.74,326,1,0,1,0,0,1,0,0
27302,20,19,69.88,390,0,1,0,0,0,0,1,0
27303,70,5,52.13,150,0,1,0,0,0,0,0,1
27304,31,24,77.18,209,0,0,1,0,0,0,1,0
27305,39,18,54.37,455,0,0,1,0,0,0,0,1
27306,28,1,85.4,128,0,1,0,1,0,0,0,0
27307,31,8,82.21,438,1,0,1,0,1,0,0,0
27308,60,7,64.04,201,0,1,0,0,0,0,0,1
27309,65,17,65.58,408,1,1,0,0,1,0,0,0
27310,21,16,61.7,81,0,0,1,1,0,0,0,0
27311,63,7,78.15,143,0,1,0,1,0,0,0,0
27312,57,23,60.24,90,1,0,1,0,1,0,0,0
27313,59,19,35.08,358,1,0,1,0,0,1,0,0
27314,22,7,45.68,156,1,1,0,1,0,0,0,0
27315,66,13,67.44,52,1,1,0,0,0,0,0,1
27316,56,7,61.4,256,0,1,0,0,0,0,1,0
27317,70,10,54.0,56,0,0,1,0,0,0,0,1
27318,64,17,91.07,379,0,0,1,0,0,1,0,0
27319,46,22,45.76,442,1,0,1,0,1,0,0,0
27320,66,1,49.85,351,0,1,0,1,0,0,0,0
27321,56,14,61.88,381,0,1,0,0,1,0,0,0
27322,32,20,65.65,427,1,0,1,1,0,0,0,0
27323,27,10,55.73,269,1,1,0,0,0,0,1,0
27324,42,6,33.93,480,0,1,0,1,0,0,0,0
